IP None

DP 0.05 0
DP 0.15 0
DP 0.25 2
DP 0.35 2
DP 0.45 26
DP 0.55 2
DP 0.65 5
DP 0.75 4
DP 0.85 3
DP 0.95 2
DP 1.05 4
DP 1.15 0
DP 1.25 0
DP 1.35 0
DP 1.45 0
DP 1.55 0
DP 1.65 0
DP 1.75 0
DP 1.85 0
DP 1.95 0
DP 2.05 0
DP 2.15 0
DP 2.25 0
DP 2.35 0
DP 2.45 0
DP 2.55 0
DP 2.65 0
DP 2.75 35
DP 2.85 0
DP 2.95 8
DP 3.05 0
DP 3.15 285
DP 3.25 0
DP 3.35 268
DP 3.45 0
DP 3.55 29
DP 3.65 19
DP 3.75 366
DP 3.85 0
DP 3.95 15
DP 4.05 524
DP 4.15 2
DP 4.25 61
DP 4.35 6
DP 4.45 2
DP 4.55 40
DP 4.65 0
DP 4.75 54
DP 4.85 0
DP 4.95 2
DP 5.05 0
DP 5.15 0
DP 5.25 0
DP 5.35 0
DP 5.45 0
DP 5.55 0
DP 5.65 0
DP 5.75 0
DP 5.85 0
DP 5.95 0
DP 6.05 0
DP 6.15 0
DP 6.25 0
DP 6.35 0
DP 6.45 0
DP 6.55 0
DP 6.65 0
DP 6.75 0
DP 6.85 0
DP 6.95 0
DP 7.05 0
DP 7.15 0
DP 7.25 0
DP 7.35 0
DP 7.45 0
DP 7.55 0
DP 7.65 0
DP 7.75 0
DP 7.85 0
DP 7.95 0
DP 8.05 0
DP 8.15 0
DP 8.25 0
DP 8.35 0
DP 8.45 0
DP 8.55 249
DP 8.65 0
DP 8.75 0
DP 8.85 0
DP 8.95 0
DP 9.05 0
DP 9.15 0
DP 9.25 0
DP 9.35 0
DP 9.45 0
DP 9.55 28
DP 9.65 0
DP 9.75 0
DP 9.85 0
DP 9.95 0
DP 10.05 0
DP 10.15 0
DP 10.25 0
DP 10.35 0
DP 10.45 0
DP 10.55 0
DP 10.65 0
DP 10.75 0
DP 10.85 0
DP 10.95 0
DP 11.05 0
DP 11.15 0
DP 11.25 0
DP 11.35 0
DP 11.45 0
DP 11.55 0
DP 11.65 0
DP 11.75 0
DP 11.85 0
DP 11.95 0
DP 12.05 0
DP 12.15 0
DP 12.25 0
DP 12.35 0
DP 12.45 0
DP 12.55 0
DP 12.65 0
DP 12.75 0
DP 12.85 0
DP 12.95 0
DP 13.05 0
DP 13.15 0
DP 13.25 0
DP 13.35 0
DP 13.45 0
DP 13.55 0
DP 13.65 0
DP 13.75 0
DP 13.85 0
DP 13.95 0
DP 14.05 0
DP 14.15 0
DP 14.25 0
DP 14.35 0
DP 14.45 0
DP 14.55 0
DP 14.65 0
DP 14.75 0
DP 14.85 0
DP 14.95 0
DP 15.05 0
DP 15.15 0
DP 15.25 0
DP 15.35 0
DP 15.45 0
DP 15.55 0
DP 15.65 0
DP 15.75 0
DP 15.85 0
DP 15.95 0
DP 16.05 0
DP 16.15 0
DP 16.25 0
DP 16.35 0
DP 16.45 0
DP 16.55 0
DP 16.65 0
DP 16.75 0
DP 16.85 0
DP 16.95 0
DP 17.05 0
DP 17.15 0
DP 17.25 0
DP 17.35 0
DP 17.45 0
DP 17.55 0
DP 17.65 0
DP 17.75 0
DP 17.85 0
DP 17.95 0
DP 18.05 0
DP 18.15 0
DP 18.25 0
DP 18.35 0
DP 18.45 0
DP 18.55 0
DP 18.65 0
DP 18.75 0
DP 18.85 0
DP 18.95 0
DP 19.05 0
DP 19.15 0
DP 19.25 0
DP 19.35 0
DP 19.45 0
DP 19.55 0
DP 19.65 0
DP 19.75 0
DP 19.85 0
DP 19.95 0
DP 20.05 0
DP 20.15 0
DP 20.25 0
DP 20.35 0
DP 20.45 0
DP 20.55 0
DP 20.65 0
DP 20.75 0
DP 20.85 0
DP 20.95 0
DP 21.05 0
DP 21.15 0
DP 21.25 0
DP 21.35 0
DP 21.45 0
DP 21.55 0
DP 21.65 0
DP 21.75 0
DP 21.85 0
DP 21.95 0
DP 22.05 0
DP 22.15 0
DP 22.25 0
DP 22.35 0
DP 22.45 0
DP 22.55 0
DP 22.65 0
DP 22.75 0
DP 22.85 0
DP 22.95 7948
DP 23.05 0
DP 23.15 15064
DP 23.25 0
DP 23.35 0
DP 23.45 0
DP 23.55 0
DP 23.65 0
DP 23.75 0
DP 23.85 0
DP 23.95 0
DP 24.05 0
DP 24.15 0
DP 24.25 0
DP 24.35 0
DP 24.45 0
DP 24.55 0
DP 24.65 0
DP 24.75 0
DP 24.85 0
DP 24.95 0
DP 25.05 0
DP 25.15 0
DP 25.25 0
DP 25.35 0
DP 25.45 0
DP 25.55 0
DP 25.65 0
DP 25.75 0
DP 25.85 0
DP 25.95 0
DP 26.05 4020
DP 26.15 0
DP 26.25 21
DP 26.35 0
DP 26.45 0
DP 26.55 0
DP 26.65 841
DP 26.75 0
DP 26.85 0
DP 26.95 0
DP 27.05 0
DP 27.15 12232
DP 27.25 0
DP 27.35 0
DP 27.45 22707
DP 27.55 0
DP 27.65 0
DP 27.75 0
DP 27.85 0
DP 27.95 0
DP 28.05 0
DP 28.15 0
DP 28.25 0
DP 28.35 0
DP 28.45 0
DP 28.55 0
DP 28.65 0
DP 28.75 0
DP 28.85 0
DP 28.95 0
DP 29.05 0
DP 29.15 0
DP 29.25 0
DP 29.35 0
DP 29.45 0
DP 29.55 0
DP 29.65 0
DP 29.75 0
DP 29.85 0
DP 29.95 0
DP 30.05 0
DP 30.15 0
DP 30.25 0
DP 30.35 0
DP 30.45 0
DP 30.55 0
DP 30.65 0
DP 30.75 0
DP 30.85 0
DP 30.95 6114
DP 31.05 0
DP 31.15 0
DP 31.25 37
DP 31.35 0
DP 31.45 0
DP 31.55 0
DP 31.65 1377
DP 31.75 83
DP 31.85 0
DP 31.95 0
DP 32.05 0
DP 32.15 0
DP 32.25 0
DP 32.35 0
DP 32.45 0
DP 32.55 0
DP 32.65 0
DP 32.75 0
DP 32.85 0
DP 32.95 0
DP 33.05 0
DP 33.15 0
DP 33.25 0
DP 33.35 0
DP 33.45 0
DP 33.55 0
DP 33.65 0
DP 33.75 0
DP 33.85 0
DP 33.95 0
DP 34.05 0
DP 34.15 0
DP 34.25 0
DP 34.35 0
DP 34.45 0
DP 34.55 0
DP 34.65 0
DP 34.75 0
DP 34.85 0
DP 34.95 0
EN

