# Average nuabs transmission probability		
		
IP LINLIN		
DP	10.22	0.95788003
DP	10.26	0.95830488
DP	10.30	0.95872320
DP	10.34	0.95913570
DP	10.38	0.95954349
DP	10.42	0.95994500
DP	10.46	0.96034098
DP	10.50	0.96073145
DP	10.54	0.96111718
DP	10.58	0.96149851
DP	10.62	0.96187363
DP	10.66	0.96224434
DP	10.70	0.96261020
DP	10.74	0.96297049
DP	10.78	0.96332740
DP	10.82	0.96367875
DP	10.86	0.96402541
DP	10.90	0.96436831
DP	10.94	0.96470681
DP	10.98	0.96504153
DP	11.02	0.96537233
DP	11.06	0.96569815
DP	11.10	0.96602076
DP	11.14	0.96633844
DP	11.18	0.96665236
DP	11.22	0.96696245
DP	11.26	0.96726903
DP	11.30	0.96757198
DP	11.34	0.96787046
DP	11.38	0.96816651
DP	11.42	0.96845819
DP	11.46	0.96874694
DP	11.50	0.96903241
DP	11.54	0.96945603
DP	11.58	0.94567504
DP	11.62	0.94623621
DP	11.66	0.94674379
DP	11.70	0.94724768
DP	11.74	0.94773024
DP	11.78	0.94819403
DP	11.82	0.94865266
DP	11.86	0.94910501
DP	11.90	0.94955225
DP	11.94	0.94999436
DP	11.98	0.95043165
DP	12.02	0.95086286
DP	12.06	0.95128954
DP	12.10	0.95171055
DP	12.14	0.95212683
DP	12.18	0.95253874
DP	12.22	0.95294614
DP	12.26	0.95334816
DP	12.30	0.95374586
DP	12.34	0.95413828
DP	12.38	0.95452734
DP	12.42	0.95491050
DP	12.46	0.95529058
DP	12.50	0.95566569
DP	12.54	0.95603601
DP	12.58	0.95640318
DP	12.62	0.95676560
DP	12.66	0.95712428
DP	12.70	0.95747933
DP	12.74	0.95782978
DP	12.78	0.95817576
DP	12.82	0.95851881
DP	12.86	0.95885835
DP	12.90	0.95919740
DP	12.94	0.95953300
DP	12.98	0.95986439
DP	13.02	0.96019243
DP	13.06	0.96051646
DP	13.10	0.96083804
DP	13.14	0.96115568
DP	13.18	0.96146944
DP	13.22	0.96178049
DP	13.26	0.96209179
DP	13.30	0.96232770
DP	13.34	0.95250444
DP	13.38	0.95263263
DP	13.42	0.95300463
DP	13.46	0.95337333
DP	13.50	0.95373863
DP	13.54	0.95409895
DP	13.58	0.95445691
DP	13.62	0.95480978
DP	13.66	0.95515889
DP	13.70	0.95550124
DP	13.74	0.95583995
DP	13.78	0.95617463
DP	13.82	0.95652235
DP	13.86	0.95309938
DP	13.90	0.95198289
DP	13.94	0.95232259
DP	13.98	0.95266628
DP	14.02	0.95300673
DP	14.06	0.95334370
DP	14.10	0.95367699
DP	14.14	0.95400459
DP	14.18	0.95432858
DP	14.22	0.95464986
DP	14.26	0.95496791
DP	14.30	0.95528248
DP	14.34	0.95559446
DP	14.38	0.95590364
DP	14.42	0.95620979
DP	14.46	0.95651220
DP	14.50	0.95681403
DP	14.54	0.95711368
