24.5625 0.565544
32.2590 0.172973
25.2883 0.151580
28.5584 0.176499
30.8755 0.333283
87.8992 3.00000
47.0304 0.578736
39.4800 1.34468E-06
52.5343 0.523011
67.2732 0.330529
65.0517 1.45803
35.1279 0.134599
75.2998 1.91761
87.9028 0.310517
92.7891 0.443744
28.6915 1.91091
22.9928 0.195612
21.9202 0.121857
# -1.53663 29.9967 0.188331 norm
