version,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,Ideal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
description,"Reformatted ideal (static) orientations and alignments of the components. This is where the components start out on orbit, and could be different from the values measured on ground.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step,type,Inertial-SC,,,,SC-FB,,,,FB-FPM0,,,,FB-FPM1,,,,FB-MD0,,,,FB-MD1,,,,FB-AS0,,,,FB-AS1,,,,FB-OB,,,,OB-OM0,,,,OB-OM1,,,,OB-ML0,,,,OB-ML1,,,,OB-ST,,,
5,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.60447857,191.32105,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
       5,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013144088,   5.7017247e-05,    0.0011950073,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
6,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.56274557,191.32018,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
       6,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013151816,   5.3070515e-05,    0.0011900067,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
7,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.51954772,191.31748,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
       7,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013176851,   4.8985028e-05,    0.0011850062,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
8,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.48387251,191.30563,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
       8,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013288594,   4.5609381e-05,    0.0011850058,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
9,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.45359894,191.28715,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
       9,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013463035,   4.2743904e-05,    0.0011850055,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
10,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.42657553,191.26994,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      10,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013625513,   4.0186661e-05,    0.0011800053,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
11,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.39851451,191.24825,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      11,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00013830289,   3.7530107e-05,    0.0011800050,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
12,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.37139955,191.22544,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      12,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00014045756,   3.4962909e-05,    0.0011800047,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
13,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.34498651,191.20010,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      13,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00014285189,   3.2461818e-05,    0.0011800044,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
14,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.31890914,191.17475,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      14,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00014524626,   2.9992479e-05,    0.0011800042,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
15,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.29609720,191.14687,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      15,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00014788058,   2.7831713e-05,    0.0011800039,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
16,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.27835119,191.12153,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      16,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00015027588,   2.6150388e-05,    0.0011800037,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
17,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.27328524,191.09871,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      17,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00015243302,   2.5668684e-05,    0.0011800037,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
18,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.27328524,191.07337,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      18,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00015483030,   2.5665855e-05,    0.0011800038,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
19,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.27581820,191.04802,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      19,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00015722787,   2.5902605e-05,    0.0011800039,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
20,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.27835119,191.02268,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      20,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00015962544,   2.6139355e-05,    0.0011800040,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
21,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.28596533,190.99227,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      21,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00016250274,   2.6856141e-05,    0.0011800042,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
22,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.29356424,190.96439,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      22,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00016514046,   2.7571767e-05,    0.0011800044,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
23,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.30116313,190.93398,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      23,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00016801777,   2.8287110e-05,    0.0011800046,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
24,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.31384322,190.90103,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      24,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017113523,   2.9482771e-05,    0.0011800048,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
25,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.31419416,190.88077,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      25,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017305209,   2.9512839e-05,    0.0011850048,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
26,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.31454513,190.86305,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      26,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017472793,   2.9543175e-05,    0.0011900049,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
27,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.31744431,190.84280,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      27,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017664364,   2.9814229e-05,    0.0011950051,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
28,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.32286120,190.82507,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      28,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017832150,   3.0323687e-05,    0.0012000051,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
29,v,0,0,0,,0,-539.04,327.91,,-250.8249974,411.1892622,421.75498,,257.1750026,411.1892622,421.75498,,402.63064,691.7477464,302.72834,,-396.28064,691.7477464,302.72834,,-250.8249974,411.1892622,1254.942,,257.1750026,411.1892622,1254.942.3,,0.32576036,190.80736,10560.950,,-250.825,218.4792524,11.61130798,,257.175,218.4792524,11.61130798,,432.9902996,523.9263797,102.8997081,,-426.6402996,523.9263797,102.8997081,,3.175,428.0292524,262.3520879,
      29,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00017999764,   3.0594993e-05,    0.0012050052,      0.99999927,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
